endTime;valence;danceability
16/07/2022 20:34;0.611;0.835
16/07/2022 20:34;0.611;0.835
16/07/2022 20:34;0.928;0.77
16/07/2022 20:34;0.928;0.77
16/07/2022 20:34;0.394;0.557
16/07/2022 20:34;0.394;0.557
16/07/2022 20:34;0.425;0.592
16/07/2022 20:34;0.425;0.592
16/07/2022 20:34;0.843;0.449
16/07/2022 20:34;0.843;0.449
16/07/2022 20:38;0.0892;0.339
16/07/2022 20:42;0.928;0.77
16/07/2022 20:46;0.547;0.487
16/07/2022 20:51;0.437;0.674
16/07/2022 20:55;0.744;0.371
16/07/2022 20:56;0.861;0.408
16/07/2022 20:59;0.425;0.592
16/07/2022 21:04;0.934;0.872
16/07/2022 21:04;0.934;0.872
16/07/2022 21:04;0.851;0.388
16/07/2022 21:04;0.159;0.635
16/07/2022 21:15;0.159;0.635
18/07/2022 5:06;0.497;0.65
18/07/2022 5:06;0.234;0.576
18/07/2022 5:28;0.497;0.65
18/07/2022 5:28;0.236;0.512
18/07/2022 5:32;0.458;0.419
18/07/2022 5:32;0.5;0.339
18/07/2022 5:37;0.649;0.593
18/07/2022 5:41;0.79;0.624
18/07/2022 5:42;0.968;0.63
18/07/2022 5:46;0.888;0.636
18/07/2022 5:46;0.563;0.804
18/07/2022 5:51;0.37;0.409
18/07/2022 5:52;0.37;0.409
18/07/2022 5:56;0.608;0.663
18/07/2022 5:56;0.706;0.743
18/07/2022 5:59;0.777;0.683
18/07/2022 6:00;0.;0.
18/07/2022 6:15;0.82;0.743
18/07/2022 15:56;0.962;0.46
18/07/2022 15:59;0.636;0.679
18/07/2022 15:59;0.814;0.71
18/07/2022 16:00;0.303;0.526
18/07/2022 16:04;0.862;0.728
18/07/2022 16:05;0.406;0.716
18/07/2022 16:05;0.788;0.768
18/07/2022 16:06;0.48;0.603
18/07/2022 16:06;0.415;0.714
18/07/2022 16:07;0.59;0.258
18/07/2022 16:07;0.231;0.449
18/07/2022 16:07;0.677;0.521
18/07/2022 16:07;0.274;0.352
18/07/2022 16:07;0.289;0.533
18/07/2022 16:12;0.961;0.828
18/07/2022 16:12;0.257;0.276
18/07/2022 16:17;0.402;0.514
18/07/2022 16:18;0.514;0.684
18/07/2022 16:18;0.763;0.741
18/07/2022 16:18;0.427;0.737
18/07/2022 16:19;0.579;0.69
18/07/2022 16:20;0.894;0.656
18/07/2022 16:24;0.857;0.68
18/07/2022 16:24;0.659;0.523
18/07/2022 18:48;0.483;0.545
18/07/2022 18:52;0.962;0.46
18/07/2022 18:55;0.814;0.71
18/07/2022 18:56;0.303;0.526
18/07/2022 18:56;0.862;0.728
18/07/2022 18:56;0.636;0.679
18/07/2022 18:57;0.59;0.258
18/07/2022 18:57;0.231;0.449
18/07/2022 18:57;0.406;0.716
18/07/2022 18:57;0.48;0.603
18/07/2022 18:57;0.788;0.768
18/07/2022 18:57;0.677;0.521
18/07/2022 18:57;0.274;0.352
18/07/2022 18:57;0.415;0.714
18/07/2022 18:57;0.289;0.533
18/07/2022 19:02;0.961;0.828
18/07/2022 19:02;0.257;0.276
18/07/2022 19:11;0.402;0.514
18/07/2022 19:12;0.514;0.684
18/07/2022 19:12;0.763;0.741
18/07/2022 19:12;0.579;0.69
18/07/2022 19:12;0.427;0.737
18/07/2022 19:16;0.894;0.656
18/07/2022 19:21;0.659;0.523
18/07/2022 19:22;0.857;0.68
20/07/2022 1:38;0.519;0.303
20/07/2022 1:38;0.377;0.35
20/07/2022 1:38;0.393;0.74
20/07/2022 1:39;0.136;0.672
20/07/2022 1:39;0.78;0.686
20/07/2022 1:39;0.321;0.442
20/07/2022 1:39;0.343;0.612
20/07/2022 1:39;0.674;0.547
20/07/2022 1:39;0.718;0.734
20/07/2022 1:39;0.754;0.688
20/07/2022 1:40;0.385;0.833
20/07/2022 1:40;0.844;0.726
20/07/2022 1:46;0.875;0.818
20/07/2022 1:48;0.417;0.749
20/07/2022 1:54;0.25;0.74
20/07/2022 1:56;0.929;0.484
20/07/2022 1:58;0.963;0.488
20/07/2022 2:00;0.335;0.442
20/07/2022 17:30;0.756;0.746
20/07/2022 17:34;0.756;0.746
20/07/2022 17:38;0.509;0.551
20/07/2022 17:41;0.433;0.635
20/07/2022 21:55;0.834;0.671
20/07/2022 21:58;0.715;0.599
20/07/2022 22:03;0.502;0.407
21/07/2022 18:32;0.502;0.407
21/07/2022 18:36;0.931;0.723
21/07/2022 18:41;0.897;0.586
21/07/2022 18:43;0.534;0.531
21/07/2022 18:44;0.931;0.723
21/07/2022 18:44;0.897;0.586
21/07/2022 18:44;0.897;0.586
21/07/2022 18:44;0.774;0.741
21/07/2022 18:44;0.774;0.741
21/07/2022 18:44;0.774;0.741
21/07/2022 18:44;0.534;0.531
21/07/2022 18:44;0.534;0.531
21/07/2022 18:44;0.534;0.531
21/07/2022 18:44;0.111;0.374
21/07/2022 18:48;0.815;0.666
21/07/2022 18:49;0.623;0.681
21/07/2022 18:50;0.596;0.675
21/07/2022 18:54;0.813;0.606
21/07/2022 18:54;0.641;0.7
21/07/2022 18:55;0.708;0.676
21/07/2022 18:55;0.728;0.699
21/07/2022 18:56;0.923;0.73
21/07/2022 18:56;0.954;0.727
21/07/2022 18:56;0.6;0.795
21/07/2022 18:56;0.819;0.354
21/07/2022 18:56;0.37;0.409
21/07/2022 18:56;0.264;0.262
21/07/2022 18:56;0.86;0.582
21/07/2022 19:00;0.971;0.631
21/07/2022 19:00;0.559;0.603
21/07/2022 19:00;0.336;0.519
21/07/2022 19:00;0.746;0.588
21/07/2022 19:01;0.82;0.754
21/07/2022 19:03;0.601;0.563
21/07/2022 19:03;0.628;0.627
21/07/2022 19:03;0.652;0.553
21/07/2022 19:04;0.407;0.429
21/07/2022 19:04;0.567;0.48
21/07/2022 19:04;0.85;0.722
21/07/2022 19:04;0.756;0.532
21/07/2022 19:04;0.609;0.579
21/07/2022 19:06;0.764;0.699
21/07/2022 19:07;0.874;0.858
21/07/2022 19:08;0.517;0.524
21/07/2022 19:08;0.756;0.933
21/07/2022 19:08;0.695;0.625
21/07/2022 19:09;0.942;0.508
21/07/2022 19:09;0.518;0.648
21/07/2022 19:09;0.78;0.784
21/07/2022 19:09;0.37;0.409
21/07/2022 19:10;0.478;0.388
21/07/2022 19:10;0.61;0.535
21/07/2022 19:10;0.836;0.507
21/07/2022 19:10;0.191;0.304
21/07/2022 19:10;0.666;0.662
21/07/2022 19:10;0.315;0.332
21/07/2022 19:11;0.567;0.566
21/07/2022 19:11;0.471;0.531
21/07/2022 19:11;0.37;0.409
21/07/2022 19:11;0.774;0.741
21/07/2022 19:11;0.466;0.671
21/07/2022 19:12;0.473;0.466
21/07/2022 19:12;0.663;0.64
21/07/2022 19:12;0.91;0.722
21/07/2022 19:12;0.815;0.666
21/07/2022 19:12;0.641;0.7
21/07/2022 19:13;0.923;0.73
21/07/2022 19:13;0.897;0.586
21/07/2022 19:13;0.641;0.624
21/07/2022 19:13;0.111;0.374
21/07/2022 19:13;0.684;0.617
21/07/2022 19:16;0.715;0.599
21/07/2022 19:19;0.969;0.534
21/07/2022 19:19;0.481;0.563
21/07/2022 19:19;0.925;0.773
21/07/2022 19:20;0.931;0.723
21/07/2022 19:20;0.927;0.584
21/07/2022 19:20;0.628;0.496
21/07/2022 19:20;0.0795;0.355
21/07/2022 19:20;0.708;0.676
21/07/2022 19:20;0.41;0.443
21/07/2022 19:20;0.543;0.609
21/07/2022 19:20;0.728;0.699
21/07/2022 19:20;0.639;0.456
21/07/2022 19:20;0.932;0.578
21/07/2022 19:20;0.746;0.588
21/07/2022 19:21;0.898;0.684
21/07/2022 19:21;0.0397;0.335
21/07/2022 19:21;0.696;0.498
21/07/2022 19:21;0.534;0.531
21/07/2022 19:24;0.652;0.553
21/07/2022 19:25;0.358;0.497
21/07/2022 19:29;0.755;0.451
21/07/2022 19:32;0.295;0.753
21/07/2022 21:13;0.497;0.404
21/07/2022 21:14;0.76;0.475
21/07/2022 21:17;0.856;0.665
21/07/2022 21:17;0.169;0.547
21/07/2022 21:18;0.21;0.39
21/07/2022 21:18;0.515;0.623
21/07/2022 21:20;0.902;0.654
21/07/2022 21:20;0.216;0.387
21/07/2022 21:21;0.702;0.453
21/07/2022 21:21;0.518;0.517
21/07/2022 21:21;0.428;0.506
21/07/2022 21:22;0.66;0.783
21/07/2022 21:22;0.683;0.438
21/07/2022 21:23;0.822;0.653
21/07/2022 21:23;0.754;0.694
21/07/2022 21:23;0.901;0.688
21/07/2022 21:23;0.78;0.529
21/07/2022 21:23;0.39;0.457
21/07/2022 21:23;0.737;0.66
21/07/2022 21:25;0.955;0.459
21/07/2022 21:25;0.633;0.632
21/07/2022 21:25;0.86;0.582
21/07/2022 21:26;0.744;0.52
21/07/2022 21:26;0.824;0.787
21/07/2022 21:26;0.954;0.755
21/07/2022 21:26;0.974;0.785
21/07/2022 21:26;0.43;0.598
21/07/2022 21:26;0.466;0.671
21/07/2022 21:27;0.378;0.398
21/07/2022 21:27;0.44;0.431
21/07/2022 21:27;0.82;0.754
21/07/2022 21:27;0.694;0.613
21/07/2022 21:27;0.742;0.484
21/07/2022 21:27;0.647;0.659
21/07/2022 21:27;0.509;0.515
21/07/2022 21:27;0.888;0.653
21/07/2022 21:27;0.809;0.608
21/07/2022 21:27;0.201;0.614
21/07/2022 21:27;0.727;0.558
21/07/2022 21:27;0.588;0.584
21/07/2022 21:27;0.683;0.536
21/07/2022 21:27;0.898;0.523
21/07/2022 21:28;0.731;0.665
21/07/2022 21:28;0.667;0.497
21/07/2022 21:28;0.601;0.563
21/07/2022 21:28;0.681;0.597
21/07/2022 21:28;0.687;0.507
21/07/2022 21:28;0.813;0.606
21/07/2022 21:28;0.676;0.699
21/07/2022 21:28;0.387;0.475
21/07/2022 21:28;0.452;0.556
21/07/2022 21:28;0.359;0.608
21/07/2022 21:28;0.371;0.495
21/07/2022 21:28;0.815;0.666
21/07/2022 21:28;0.228;0.392
21/07/2022 21:28;0.427;0.249
21/07/2022 21:29;0.407;0.429
21/07/2022 21:29;0.576;0.518
21/07/2022 21:29;0.37;0.55
21/07/2022 21:29;0.871;0.746
21/07/2022 21:29;0.968;0.664
21/07/2022 21:29;0.732;0.671
21/07/2022 21:29;0.827;0.657
21/07/2022 21:29;0.366;0.331
21/07/2022 21:29;0.89;0.744
21/07/2022 21:29;0.394;0.557
21/07/2022 21:29;0.963;0.759
21/07/2022 21:29;0.17;0.212
21/07/2022 21:29;0.777;0.572
21/07/2022 21:29;0.467;0.662
21/07/2022 21:30;0.449;0.53
21/07/2022 21:30;0.968;0.664
21/07/2022 21:30;0.968;0.664
21/07/2022 21:30;0.349;0.413
21/07/2022 21:30;0.541;0.306
21/07/2022 21:30;0.495;0.527
21/07/2022 21:30;M;M
21/07/2022 21:30;0.663;0.718
21/07/2022 21:30;0.467;0.662
21/07/2022 21:30;0.887;0.63
21/07/2022 21:30;0.655;0.744
21/07/2022 21:30;0.899;0.803
21/07/2022 21:30;0.969;0.877
21/07/2022 21:31;0.954;0.727
21/07/2022 21:31;0.861;0.8
21/07/2022 21:31;0.305;0.307
21/07/2022 21:31;0.672;0.763
21/07/2022 21:31;0.371;0.383
21/07/2022 21:31;0.398;0.429
21/07/2022 21:31;0.942;0.721
21/07/2022 21:31;0.6;0.795
21/07/2022 21:32;0.756;0.532
21/07/2022 21:32;0.417;0.241
21/07/2022 21:32;0.553;0.678
21/07/2022 21:32;0.824;0.787
21/07/2022 21:32;0.385;0.575
21/07/2022 21:32;0.184;0.418
21/07/2022 21:32;0.897;0.402
21/07/2022 21:32;0.793;0.482
21/07/2022 21:32;0.669;0.479
21/07/2022 21:33;0.492;0.63
21/07/2022 21:34;0.691;0.609
21/07/2022 21:35;0.367;0.456
21/07/2022 21:36;0.812;0.541
21/07/2022 21:36;0.95;0.65
21/07/2022 21:36;0.95;0.65
21/07/2022 21:36;0.95;0.65
21/07/2022 21:36;0.327;0.507
21/07/2022 21:36;0.327;0.507
21/07/2022 21:36;0.327;0.507
21/07/2022 21:36;0.817;0.604
21/07/2022 21:36;0.817;0.604
21/07/2022 21:38;0.95;0.65
21/07/2022 21:38;0.327;0.507
21/07/2022 21:39;0.812;0.541
21/07/2022 21:40;0.506;0.669
21/07/2022 21:40;0.834;0.551
21/07/2022 21:40;0.647;0.855
21/07/2022 21:40;0.662;0.477
21/07/2022 21:41;0.435;0.489
21/07/2022 21:42;0.931;0.54
21/07/2022 21:42;0.819;0.354
21/07/2022 21:42;0.475;0.773
21/07/2022 21:44;0.51;0.429
21/07/2022 21:44;0.226;0.318
21/07/2022 21:44;0.889;0.699
21/07/2022 21:44;0.552;0.226
21/07/2022 21:44;0.413;0.449
21/07/2022 21:44;0.358;0.633
21/07/2022 21:45;0.643;0.595
21/07/2022 21:45;0.831;0.654
21/07/2022 21:45;0.309;0.558
21/07/2022 21:45;0.22;0.566
21/07/2022 21:45;0.328;0.788
21/07/2022 21:45;0.773;0.662
21/07/2022 21:46;0.606;0.616
21/07/2022 21:47;0.549;0.535
21/07/2022 21:47;0.729;0.477
21/07/2022 21:47;0.539;0.464
21/07/2022 21:48;0.654;0.472
21/07/2022 21:48;0.576;0.361
21/07/2022 21:48;0.757;0.74
21/07/2022 21:48;0.663;0.618
21/07/2022 21:48;0.803;0.666
21/07/2022 21:48;0.965;0.686
21/07/2022 21:48;0.613;0.465
21/07/2022 21:48;0.785;0.679
21/07/2022 21:48;0.336;0.519
21/07/2022 21:48;0.213;0.4
21/07/2022 21:48;0.394;0.762
21/07/2022 21:48;0.352;0.68
21/07/2022 21:49;0.45;0.675
21/07/2022 21:49;0.964;0.82
21/07/2022 21:49;0.56;0.423
21/07/2022 21:49;0.564;0.585
21/07/2022 21:49;0.805;0.638
21/07/2022 21:49;0.67;0.579
21/07/2022 21:49;0.67;0.579
21/07/2022 21:49;0.924;0.562
21/07/2022 21:49;0.486;0.602
21/07/2022 21:49;0.576;0.656
21/07/2022 21:49;0.576;0.656
21/07/2022 21:49;0.777;0.367
21/07/2022 22:26;0.973;0.702
21/07/2022 22:27;0.426;0.512
21/07/2022 22:27;0.768;0.559
21/07/2022 22:27;0.88;0.401
21/07/2022 22:27;0.156;0.407
21/07/2022 22:27;0.23;0.363
21/07/2022 22:28;0.962;0.655
21/07/2022 22:28;0.567;0.566
21/07/2022 22:28;0.663;0.64
21/07/2022 22:28;0.37;0.409
21/07/2022 22:28;0.922;0.502
21/07/2022 22:28;0.91;0.722
21/07/2022 22:28;0.815;0.666
21/07/2022 22:28;0.641;0.7
21/07/2022 22:28;0.422;0.412
21/07/2022 22:29;0.473;0.466
21/07/2022 22:30;0.923;0.73
21/07/2022 22:30;0.897;0.586
21/07/2022 22:30;0.641;0.624
21/07/2022 22:30;0.111;0.374
21/07/2022 22:30;0.684;0.617
21/07/2022 22:31;0.715;0.599
21/07/2022 22:32;0.969;0.534
21/07/2022 22:32;0.41;0.443
21/07/2022 22:32;0.481;0.563
21/07/2022 22:32;0.925;0.773
22/07/2022 4:11;0.274;0.352
22/07/2022 4:11;0.41;0.443
22/07/2022 4:14;0.931;0.723
22/07/2022 4:17;0.639;0.456
22/07/2022 4:20;0.708;0.676
22/07/2022 4:23;0.628;0.496
22/07/2022 4:27;0.543;0.609
22/07/2022 4:30;0.728;0.699
22/07/2022 4:34;0.746;0.588
22/07/2022 4:37;0.0795;0.355
22/07/2022 4:38;0.927;0.584
22/07/2022 4:38;0.0397;0.335
22/07/2022 4:38;0.696;0.498
22/07/2022 4:38;0.932;0.578
22/07/2022 4:39;0.696;0.498
22/07/2022 4:41;0.0397;0.335
22/07/2022 22:11;0.0397;0.335
22/07/2022 22:11;0.534;0.531
22/07/2022 22:13;0.898;0.684
22/07/2022 22:17;0.652;0.553
22/07/2022 22:18;0.755;0.451
22/07/2022 22:18;0.76;0.475
22/07/2022 22:18;0.295;0.753
22/07/2022 22:18;0.497;0.404
22/07/2022 22:18;0.358;0.497
22/07/2022 22:21;0.169;0.547
22/07/2022 22:24;0.856;0.665
22/07/2022 22:27;0.21;0.39
22/07/2022 22:28;0.515;0.623
22/07/2022 22:39;0.216;0.387
22/07/2022 22:41;0.902;0.654
22/07/2022 22:44;0.428;0.506
22/07/2022 22:48;0.518;0.517
23/07/2022 14:02;0.303;0.526
23/07/2022 14:02;0.59;0.258
23/07/2022 14:02;0.961;0.828
23/07/2022 14:02;0.961;0.828
23/07/2022 14:02;0.231;0.449
23/07/2022 14:02;0.406;0.716
23/07/2022 14:02;0.48;0.603
23/07/2022 14:02;0.788;0.768
23/07/2022 14:02;0.677;0.521
23/07/2022 14:02;0.274;0.352
23/07/2022 14:02;0.257;0.276
23/07/2022 14:02;0.415;0.714
23/07/2022 14:02;0.402;0.514
23/07/2022 14:02;0.289;0.533
23/07/2022 14:02;0.862;0.728
23/07/2022 14:02;0.636;0.679
23/07/2022 14:02;0.814;0.71
23/07/2022 14:03;0.961;0.828
23/07/2022 14:03;0.514;0.684
23/07/2022 14:03;0.763;0.741
23/07/2022 14:03;0.257;0.276
23/07/2022 14:03;0.402;0.514
23/07/2022 14:03;0.427;0.737
23/07/2022 15:48;0.43;0.598
23/07/2022 15:49;0.378;0.398
23/07/2022 15:49;0.588;0.584
23/07/2022 15:49;0.43;0.598
23/07/2022 15:51;0.813;0.606
23/07/2022 15:51;0.541;0.306
23/07/2022 15:51;0.495;0.527
23/07/2022 15:51;0.963;0.759
23/07/2022 15:51;0.467;0.662
23/07/2022 15:51;0.815;0.666
23/07/2022 15:51;0.942;0.721
23/07/2022 15:56;0.385;0.575
23/07/2022 15:56;0.367;0.456
23/07/2022 16:00;0.327;0.507
23/07/2022 16:00;0.817;0.604
23/07/2022 16:02;0.435;0.489
25/07/2022 16:33;0.435;0.489
25/07/2022 16:37;0.549;0.535
25/07/2022 16:37;0.931;0.54
25/07/2022 16:38;0.803;0.666
25/07/2022 16:38;0.394;0.762
25/07/2022 16:41;0.111;0.374
25/07/2022 16:46;0.696;0.498
25/07/2022 16:49;0.619;0.775
25/07/2022 16:49;0.6;0.629
25/07/2022 16:52;0.6;0.629
25/07/2022 16:55;0.619;0.775
25/07/2022 16:55;0.558;0.558
25/07/2022 16:56;0.774;0.741
25/07/2022 16:56;0.518;0.517
25/07/2022 16:57;0.815;0.666
25/07/2022 16:59;0.907;0.604
25/07/2022 17:00;0.567;0.566
25/07/2022 17:02;0.111;0.374
25/07/2022 17:42;0.39;0.457
25/07/2022 17:43;0.111;0.374
25/07/2022 17:45;0.473;0.693
25/07/2022 19:41;0.189;0.514
25/07/2022 19:44;0.0682;0.326
25/07/2022 19:44;0.0682;0.326
25/07/2022 19:45;0.159;0.43
25/07/2022 19:50;0.687;0.39
25/07/2022 19:52;0.531;0.425
25/07/2022 19:54;0.194;0.535
25/07/2022 19:55;0.225;0.565
25/07/2022 19:55;0.147;0.373
26/07/2022 16:33;0.225;0.565
26/07/2022 16:40;0.756;0.746
26/07/2022 16:44;0.813;0.606
26/07/2022 16:46;0.963;0.759
26/07/2022 16:50;0.942;0.721
26/07/2022 16:55;0.385;0.575
26/07/2022 19:27;0.435;0.489
26/07/2022 19:31;0.931;0.54
26/07/2022 19:34;0.549;0.535
26/07/2022 19:34;0.347;0.267
26/07/2022 19:38;0.347;0.267
26/07/2022 19:42;0.561;0.702
26/07/2022 19:48;0.407;0.429
26/07/2022 19:48;0.774;0.741
26/07/2022 19:52;0.453;0.449
26/07/2022 19:55;0.328;0.525
26/07/2022 19:55;0.774;0.741
26/07/2022 19:57;0.813;0.606
26/07/2022 20:00;0.609;0.579
26/07/2022 20:00;0.609;0.579
26/07/2022 20:02;0.947;0.654
26/07/2022 20:02;0.789;0.828
26/07/2022 20:14;0.646;0.435
26/07/2022 20:19;0.944;0.358
26/07/2022 22:26;0.619;0.775
26/07/2022 22:26;0.567;0.566
26/07/2022 22:26;0.813;0.606
26/07/2022 22:26;0.813;0.606
26/07/2022 22:26;0.813;0.606
26/07/2022 22:26;0.813;0.606
26/07/2022 22:26;0.774;0.741
26/07/2022 22:26;0.944;0.358
26/07/2022 22:27;0.969;0.534
26/07/2022 22:27;0.648;0.455
26/07/2022 22:27;0.923;0.73
26/07/2022 22:27;0.924;0.626
26/07/2022 22:27;0.378;0.592
26/07/2022 22:27;0.641;0.624
26/07/2022 22:27;0.543;0.609
26/07/2022 22:27;0.874;0.858
26/07/2022 22:27;0.812;0.648
26/07/2022 22:27;0.728;0.699
26/07/2022 22:27;0.954;0.755
26/07/2022 22:27;0.335;0.394
26/07/2022 22:27;0.358;0.497
26/07/2022 22:27;0.528;0.485
26/07/2022 22:29;0.328;0.525
26/07/2022 22:29;0.965;0.757
26/07/2022 22:29;0.216;0.387
26/07/2022 22:30;0.473;0.466
26/07/2022 22:30;0.716;0.567
26/07/2022 22:30;0.226;0.318
26/07/2022 22:30;0.696;0.498
26/07/2022 22:30;0.493;0.676
26/07/2022 22:30;0.932;0.578
26/07/2022 22:31;0.349;0.489
26/07/2022 22:31;0.901;0.638
26/07/2022 22:31;0.461;0.667
26/07/2022 22:31;0.749;0.66
26/07/2022 22:31;0.812;0.557
26/07/2022 22:31;0.898;0.684
26/07/2022 22:31;0.78;0.529
26/07/2022 22:31;0.173;0.195
26/07/2022 22:31;0.475;0.773
26/07/2022 22:31;0.798;0.536
26/07/2022 22:31;0.111;0.374
26/07/2022 22:31;0.641;0.7
26/07/2022 22:31;0.588;0.584
26/07/2022 22:31;0.398;0.429
26/07/2022 22:31;0.43;0.598
26/07/2022 22:31;0.545;0.539
26/07/2022 22:31;0.295;0.352
26/07/2022 22:49;0.696;0.452
26/07/2022 22:49;0.43;0.463
26/07/2022 22:52;0.708;0.676
26/07/2022 22:57;0.793;0.482
26/07/2022 23:00;0.328;0.36
26/07/2022 23:03;0.676;0.699
26/07/2022 23:04;0.647;0.659
26/07/2022 23:04;0.623;0.681
26/07/2022 23:04;0.452;0.556
26/07/2022 23:04;0.514;0.293
26/07/2022 23:04;0.629;0.439
26/07/2022 23:05;0.76;0.475
26/07/2022 23:05;0.647;0.659
26/07/2022 23:05;0.14;0.711
26/07/2022 23:05;0.39;0.902
26/07/2022 23:05;0.951;0.628
26/07/2022 23:05;0.514;0.293
26/07/2022 23:05;0.466;0.671
26/07/2022 23:05;0.94;0.527
26/07/2022 23:09;0.515;0.623
26/07/2022 23:12;0.322;0.551
26/07/2022 23:12;0.479;0.414
27/07/2022 0:14;0.822;0.653
27/07/2022 0:14;0.509;0.515
27/07/2022 0:14;0.322;0.551
27/07/2022 0:15;0.737;0.622
27/07/2022 0:15;0.298;0.336
27/07/2022 0:15;0.667;0.497
27/07/2022 0:15;0.261;0.827
27/07/2022 0:15;0.66;0.43
27/07/2022 0:15;0.534;0.531
27/07/2022 0:15;0.809;0.608
27/07/2022 0:15;0.201;0.614
27/07/2022 0:15;0.435;0.489
27/07/2022 0:15;0.93;0.75
27/07/2022 0:15;0.55;0.505
27/07/2022 0:15;0.497;0.404
27/07/2022 0:15;0.592;0.616
27/07/2022 0:15;0.36;0.411
27/07/2022 0:15;0.969;0.877
27/07/2022 0:15;0.652;0.553
27/07/2022 0:15;0.898;0.523
27/07/2022 0:15;0.963;0.573
27/07/2022 0:16;0.449;0.53
27/07/2022 0:16;0.691;0.609
27/07/2022 0:16;0.622;0.473
27/07/2022 0:16;0.737;0.66
27/07/2022 0:16;0.187;0.396
27/07/2022 0:17;0.414;0.294
27/07/2022 0:17;0.942;0.508
27/07/2022 0:17;0.37;0.55
27/07/2022 0:17;0.567;0.48
27/07/2022 0:17;0.971;0.649
27/07/2022 0:17;0.385;0.575
27/07/2022 0:17;0.486;0.602
27/07/2022 0:17;0.313;0.577
27/07/2022 0:17;0.547;0.385
27/07/2022 0:17;0.86;0.582
27/07/2022 0:17;0.427;0.249
27/07/2022 0:18;0.816;0.401
27/07/2022 0:18;0.756;0.532
27/07/2022 0:18;0.744;0.526
27/07/2022 0:18;0.842;0.678
27/07/2022 0:18;0.36;0.411
27/07/2022 0:18;0.619;0.375
27/07/2022 0:18;0.478;0.388
27/07/2022 0:18;0.729;0.477
27/07/2022 0:18;0.511;0.489
27/07/2022 0:18;0.825;0.673
27/07/2022 0:18;0.336;0.519
27/07/2022 0:18;0.213;0.4
27/07/2022 0:18;0.67;0.604
27/07/2022 0:18;0.352;0.68
27/07/2022 0:18;0.476;0.464
27/07/2022 0:19;0.889;0.537
27/07/2022 0:19;0.776;0.651
27/07/2022 0:19;0.831;0.619
27/07/2022 0:19;0.732;0.671
27/07/2022 0:19;0.667;0.639
27/07/2022 0:19;0.887;0.63
27/07/2022 0:19;0.609;0.579
27/07/2022 0:19;0.575;0.471
27/07/2022 0:19;0.54;0.558
27/07/2022 17:31;0.609;0.579
27/07/2022 17:34;0.663;0.618
27/07/2022 17:36;0.216;0.528
27/07/2022 17:40;0.553;0.678
27/07/2022 17:42;0.426;0.512
27/07/2022 17:45;0.638;0.533
27/07/2022 17:51;0.3;0.458
27/07/2022 17:56;0.695;0.625
27/07/2022 17:59;0.394;0.762
27/07/2022 18:00;0.524;0.411
27/07/2022 18:01;0.747;0.571
27/07/2022 18:01;0.716;0.783
27/07/2022 18:03;0.716;0.783
27/07/2022 18:05;0.747;0.571
27/07/2022 18:07;0.577;0.593
27/07/2022 18:10;0.813;0.606
27/07/2022 18:10;0.773;0.606
27/07/2022 18:13;0.542;0.695
27/07/2022 18:14;0.556;0.613
27/07/2022 18:16;0.567;0.566
27/07/2022 18:17;0.774;0.741
27/07/2022 18:20;0.619;0.775
27/07/2022 18:26;0.244;0.761
27/07/2022 18:26;0.577;0.504
27/07/2022 18:26;0.335;0.394
27/07/2022 18:28;0.577;0.504
27/07/2022 20:25;0.615;0.626
27/07/2022 20:25;0.971;0.532
27/07/2022 20:25;0.903;0.659
27/07/2022 20:25;0.561;0.702
27/07/2022 20:25;0.335;0.394
27/07/2022 20:26;0.567;0.35
27/07/2022 20:26;0.776;0.651
27/07/2022 20:27;0.818;0.697
27/07/2022 20:27;0.894;0.656
27/07/2022 20:28;0.493;0.676
27/07/2022 20:30;0.349;0.763
27/07/2022 20:33;0.244;0.761
27/07/2022 20:48;0.577;0.504
27/07/2022 20:54;0.888;0.636
27/07/2022 20:58;0.814;0.71
27/07/2022 20:59;0.644;0.647
27/07/2022 21:00;0.659;0.523
27/07/2022 21:01;0.43;0.598
27/07/2022 21:02;0.619;0.775
27/07/2022 21:02;0.756;0.532
27/07/2022 21:02;0.696;0.498
27/07/2022 21:03;0.803;0.666
27/07/2022 21:03;0.367;0.456
27/07/2022 21:04;0.969;0.534
27/07/2022 21:04;0.588;0.584
27/07/2022 21:06;0.541;0.306
27/07/2022 21:06;0.467;0.662
27/07/2022 21:07;0.647;0.659
27/07/2022 21:07;0.435;0.489
27/07/2022 21:08;0.336;0.519
27/07/2022 21:08;0.394;0.762
27/07/2022 21:09;0.111;0.374
27/07/2022 21:09;0.963;0.759
27/07/2022 21:10;0.549;0.535
27/07/2022 21:10;0.776;0.651
27/07/2022 21:11;0.815;0.666
27/07/2022 21:11;0.942;0.721
27/07/2022 21:11;0.965;0.757
27/07/2022 21:12;0.378;0.398
27/07/2022 21:12;0.816;0.401
27/07/2022 21:12;0.812;0.557
27/07/2022 21:12;0.813;0.606
27/07/2022 21:12;0.327;0.507
27/07/2022 21:13;0.347;0.267
27/07/2022 21:14;0.708;0.676
27/07/2022 21:14;0.495;0.527
27/07/2022 21:14;0.216;0.387
27/07/2022 21:15;0.931;0.54
27/07/2022 21:15;0.385;0.575
27/07/2022 21:15;0.817;0.604
27/07/2022 21:17;0.55;0.505
27/07/2022 21:18;0.619;0.775
27/07/2022 21:18;0.473;0.466
27/07/2022 21:18;0.815;0.666
27/07/2022 21:18;0.558;0.558
27/07/2022 21:18;0.6;0.629
